link,sentence_number,article_number,text,title
https://www.kompas.id/baca/ilmu-pengetahuan-teknologi/2021/11/19/mencegah-dan-menangani-dini-gigitan-ular-berbisa,kalimat_10,10,"
    Kami belum menerima hasil otopsi, tapi sangat kuat dugaan disebabkan gigitan ular kobra kalau melihat luka di kakinya. Saya juga mendapat info bahwa di sekitar lokasi ditemukan lima anak ular kobra.
  ",mencegah dan menangani dini gigitan ular berbisa
https://www.kompas.id/baca/ilmu-pengetahuan-teknologi/2021/11/19/mencegah-dan-menangani-dini-gigitan-ular-berbisa,kalimat_11,10,"”Untuk hindari itu, tingkatkan kewaspadaan di musim hujan begini. Kalau rumahnya di dekat habitat ular, usahakan rumah bersih dan dipel tiap hari dengan wangi-wangian menyengat. Jangan ada tumpukan barang bekas dan kalau ada pohon, bersihkan ranting. Selain itu jangan tidur di lantai,” paparnya.",mencegah dan menangani dini gigitan ular berbisa
https://www.kompas.id/baca/ilmu-pengetahuan-teknologi/2021/11/19/mencegah-dan-menangani-dini-gigitan-ular-berbisa,kalimat_12,10,"Amir mengingatkan, begitu menetas, ular sudah memiliki bisa atau racun. Walaupun kuantitasnya tidak sebanyak saat dewasa, racun bayi ular sama atau bahkan lebih tinggi tingkat letalnya. ”Bisa ini untuk pertahanan, jadi begitu menetas, dia sudah memiliki agar bertahan hidup,” katanya.",mencegah dan menangani dini gigitan ular berbisa
https://www.kompas.id/baca/ilmu-pengetahuan-teknologi/2021/11/19/mencegah-dan-menangani-dini-gigitan-ular-berbisa,kalimat_13,10,"Bagi yang beraktivitas di luar ruangan yang berisiko, Amir menyarankan untuk mengenakan alat perlindungan diri yang memadai. ”Misalnya kalau beraktivitas di kebun, harus dengan prosedur aman. Minimal memakai sepatu but, kaus panjang, dan jangan beraktivitas di malam hari, kecuali profesional,” katanya.",mencegah dan menangani dini gigitan ular berbisa
https://www.kompas.id/baca/ilmu-pengetahuan-teknologi/2021/11/19/mencegah-dan-menangani-dini-gigitan-ular-berbisa,kalimat_14,10,"Dokter ahli penanganan ular berbisa yang juga Presiden Toksinologi Indonesia Tri Maharani mengatakan, ada kecenderungan kasus dan kematian akibat gigitan ular di Indonesia meningkat. Dari Januari 2020 sampai awal Januari 2021, terdapat 627 kasus gigitan ular di Indonesia yang dilaporkan, 62 orang di antaranya meninggal dunia.",mencegah dan menangani dini gigitan ular berbisa
https://www.kompas.id/baca/ilmu-pengetahuan-teknologi/2021/11/19/mencegah-dan-menangani-dini-gigitan-ular-berbisa,kalimat_15,10,Baca juga : Berjuang Melawan Bisa Ular Mematikan,mencegah dan menangani dini gigitan ular berbisa
https://www.kompas.id/baca/ilmu-pengetahuan-teknologi/2021/11/19/mencegah-dan-menangani-dini-gigitan-ular-berbisa,kalimat_16,10,"Ini berarti, tingkat kematian akibat gigitan ular di Indonesia selama kurun 2020 hingga awal 2021 mencapai 10 persen. Padahal, menurut Tri, tingkat kematian karena gigitan ular berbisa secara global rata-rata 2 persen.",mencegah dan menangani dini gigitan ular berbisa
https://www.kompas.id/baca/ilmu-pengetahuan-teknologi/2021/11/19/mencegah-dan-menangani-dini-gigitan-ular-berbisa,kalimat_17,10,"Pada tahun 2019, kasus gigitan ular berbisa di Indonesia sebanyak 587 dan yang meninggal 52 orang. Sementara pada 2018 jumlah kasus gigitan ular dilaporkan 782 dan yang meninggal 49 orang. Pada tahun 2017, kasus gigitan ular sebanyak 689 dan yang meninggal 42 orang.",mencegah dan menangani dini gigitan ular berbisa
https://www.kompas.id/baca/ilmu-pengetahuan-teknologi/2021/11/19/mencegah-dan-menangani-dini-gigitan-ular-berbisa,kalimat_18,10,Pertolongan dini,mencegah dan menangani dini gigitan ular berbisa
https://www.kompas.id/baca/ilmu-pengetahuan-teknologi/2021/11/19/mencegah-dan-menangani-dini-gigitan-ular-berbisa,kalimat_19,10,"Mencegah gigitan merupakan perlindungan terbaik terhadap ular berbisa karena upaya menangani racun ular tidak gampang, apalagi tidak semua ular berbisa di Indonesia tersedia serum antivenomnya. ”Sampai saat ini, Indonesia hanya memiliki tiga serum antibisa (antivenom), yaitu untuk gigitan kobra (Naja sputatrix), ular belang (Bungarus sp), serta ular tanah (Agkistrodon rhodostoma),” kata Tri Maharani.",mencegah dan menangani dini gigitan ular berbisa
https://www.kompas.id/baca/ilmu-pengetahuan-teknologi/2021/11/19/mencegah-dan-menangani-dini-gigitan-ular-berbisa,kalimat_20,10,"Tiga serum ini biasanya dipakai polivalen untuk lima jenis gigitan ular karena kobra ada dua jenis, yaitu kobra jawa dan kobra sumatera. Demikian juga Bungarus ada welang dan weling. ”Sampai saat ini, kita juga belum memproduksi sendiri serum antibisa ular king kobra (Ophiophagus hannah). Untuk menangani gigitan king kobra, saya pernah cari serumnya sampai ke Thailand,” katanya.",mencegah dan menangani dini gigitan ular berbisa
https://www.kompas.id/baca/ilmu-pengetahuan-teknologi/2021/11/19/mencegah-dan-menangani-dini-gigitan-ular-berbisa,kalimat_21,10,"Padahal, di Indonesia terdapat 77 spesies ular berbisa, termasuk beragam spesies ular laut. Jumlah ini sangat besar dibandingkan negara lain, seperti India memiliki 45 spesies, Malaysia 30-40 spesies, Thailand 40 spesies, dan Taiwan 6 spesies.",mencegah dan menangani dini gigitan ular berbisa
https://www.kompas.id/baca/ilmu-pengetahuan-teknologi/2021/11/19/mencegah-dan-menangani-dini-gigitan-ular-berbisa,kalimat_22,10,"Selain keterbatasan serum antibisa, menurut Tri, penanganan dini gigitan ular belum banyak dipahami masyarakat di Indonesia, bahkan juga di kalangan medis. Tidak semua tenaga dan fasilitas kesehatan mau dan bisa menerima pasien gigitan ular. ”Ini misalnya dalam kasus gigitan ular welang yang dialami sekuriti perumahan di Tangerang Selatan pada 2019. Korban akhirnya meninggal setelah ditolak di sejumlah fasilitas kesehatan yang tidak tahu bagaimana menanganinya,” katanya.",mencegah dan menangani dini gigitan ular berbisa
https://www.kompas.id/baca/ilmu-pengetahuan-teknologi/2021/11/19/mencegah-dan-menangani-dini-gigitan-ular-berbisa,kalimat_23,10,"Menurut Tri, penanganan dini yang perlu diketahui masyarakat menolong korban gigitan ular adalah memberi bantuan hidup dasar dan penanganan awal gigitan. ”Begitu kena gigit ular jangan banyak bergerak atau dipijat karena pergerakan akan menyebabkan racunnya semakin cepat menyebar,” katanya.",mencegah dan menangani dini gigitan ular berbisa
https://www.kompas.id/baca/ilmu-pengetahuan-teknologi/2021/11/19/mencegah-dan-menangani-dini-gigitan-ular-berbisa,kalimat_24,10,"Jika korban ditemukan dalam keadaan pingsan, harus dilakukan pijat jantung agar kembali bisa bernapas. Berikutnya, harus segera dibawa ke pelayanan kesehatan terdekat untuk mendapat perawatan.",mencegah dan menangani dini gigitan ular berbisa
https://www.kompas.id/baca/ilmu-pengetahuan-teknologi/2021/11/19/mencegah-dan-menangani-dini-gigitan-ular-berbisa,kalimat_25,10,Obat-obatan herbal juga tidak akan bisa menawarkan bisa. Racun ular hanya bisa disembuhkan dengan serum antivenom yang jenisnya beragam.,mencegah dan menangani dini gigitan ular berbisa
https://www.kompas.id/baca/ilmu-pengetahuan-teknologi/2021/11/19/mencegah-dan-menangani-dini-gigitan-ular-berbisa,kalimat_26,10,"Menurut Tri, tingkat fatalitas akibat bisa ular bergantung pada jenis ular dan volume bisa yang disemprotkan. ”Beberapa ular punya jenis racun beragam, misalnya kobra mengandung nekrotoksin dan vitotoksin. Tentu berbeda dengan bisa ular hematoksin saja,” ucap Tri.",mencegah dan menangani dini gigitan ular berbisa
https://www.kompas.id/baca/ilmu-pengetahuan-teknologi/2021/11/19/mencegah-dan-menangani-dini-gigitan-ular-berbisa,kalimat_27,10,"Setidaknya ada ada tujuh jenis bisa ular yang ditemukan di Indonesia. Dua jenis paling umum adalah neurotoksin yang menyerang saraf otak dan korbannya bisa meninggal dalam hitungan jam. Ular yang memiliki neurotoksin kuat adalah king kobra (Ophiophagus hannah) dan weling (Bungarus candidus), serta beragam jenis ular laut. ”Hampir semua jenis ular berbisa yang ditemukan di Papua juga memiliki bisa jenis neurotoksin ini,” katanya.",mencegah dan menangani dini gigitan ular berbisa
https://www.kompas.id/baca/ilmu-pengetahuan-teknologi/2021/11/19/mencegah-dan-menangani-dini-gigitan-ular-berbisa,kalimat_28,10,"Selain itu, ada jenis bisa hemotoksin dari ular tanah atau juga kerap disebut bandotan (Calloselasma rhodostoma), ular hijau ekor merah (Trimeresurus albolabris), dan ular picung (Rhabdophis subminiatus). King kobra dan ular laut juga mengeluarkan kardiotoksin, yang secara spesifik menyerang jantung.",mencegah dan menangani dini gigitan ular berbisa
https://www.kompas.id/baca/cerpen-hiburan/2021/11/22/rarasati-sang-pembawa-keajaiban,kalimat_1,13,"Di hadapan Ki Ageng Tirtayasa yang telah menunggu kedatangannya selama berbulan-bulan, isak tangis Rarasati terus bersambung tiada putus. Beberapa saat sebelum mengambil keputusan terpenting dalam hidupnya, kenangan saat pertama kali bertemu dengan Sangkula, suaminya, seketika membanjiri ingatan Rarasati. Matanya terpejam. Dibakar aroma dupa yang menyerbu penciuman, jiwanya bahkan berkelana lebih jauh lagi. Kala itu musim paceklik tengah melanda Ibu Pertiwi. Berbagai daerah penghasil bahan pangan pun tak luput dari serangannya. Bencana kelaparan sudah meluas dengan cepat ke banyak wilayah, termasuk tempat tinggal Rarasati.",rarasati sang pembawa keajaiban
https://www.kompas.id/baca/cerpen-hiburan/2021/11/22/rarasati-sang-pembawa-keajaiban,kalimat_2,13,"Harga bahan makanan pokok jadi menjulang tinggi karena mesti ditambah biaya pengiriman dari luar pulau, bahkan luar negeri. Belum lagi preman-preman yang masih saja suka minta bagian pada pedagang, dengan alasan demi menjaga keamanan, membuat harga makin menjulang ngeri. Perekonomian morat-marit, yang kaya masih bisa makan, yang miskin kelabakan. Namun yang paling menggelisahkan, pembangunan, pertambangan, dan segala kegiatan yang menyakiti Ibu Pertiwi, tetap berjalan lancar seolah berada di dunia yang berbeda. Dunia di mana kekayaan bisa menyelesaikan segalanya.",rarasati sang pembawa keajaiban
https://www.kompas.id/baca/cerpen-hiburan/2021/11/22/rarasati-sang-pembawa-keajaiban,kalimat_3,13,"Rarasati tak pernah merasa cukup untuk disebut kaya, juga masih berlebih jika mengaku miskin. Tetapi, bukan perihal posisi ekonomi yang membuatnya gelisah ketika mendengar berita paceklik ini, melainkan beban moral yang terasa kian berat, sebab ia punya kemampuan istimewa. Gadis berparas ayu itu yakin, tak banyak yang mampu menumbuhkan tanaman dalam semalam. Atau barangkali, cuma dia seoranglah yang mampu berbuat demikian di muka bumi ini. Sejak kecil, gadis itu mampu mempercepat pertumbuhan tanaman. Karena sering dilatih, lama-lama ia mampu menumbuhkan tanaman dalam semalam.",rarasati sang pembawa keajaiban
https://www.kompas.id/baca/cerpen-hiburan/2021/11/22/rarasati-sang-pembawa-keajaiban,kalimat_4,13,"Dari yang cuma berupa benih hingga siap dipanen. Asalkan dia tidur di dekat benih yang baru ditanam itu dalam radius sepuluh meter, tak ada satu jenis tanaman pun yang tak mampu dia tumbuhkan. Saat itu dia belum tahu, bahwa kemampuannya punya dampak buruk bagi diri sendiri. Tiap satu bibit tanaman yang dia tumbuhkan, akan memperpendek usianya satu hari.",rarasati sang pembawa keajaiban
https://www.kompas.id/baca/cerpen-hiburan/2021/11/22/rarasati-sang-pembawa-keajaiban,kalimat_5,13,"Berbekal restu dari kedua orangtua dan kemampuan istimewanya, Rarasati pamit meninggalkan kenyamanan rumahnya. Kira-kira satu setengah bulan sebelum dia bertemu dengan Sangkula, gadis beraroma bunga kenanga itu memulai perjalanannya. Menyebarkan aroma tubuhnya yang semerbak ke desa-desa. Membantu para petani untuk mempercepat kegiatan bercocok tanam. Tak jarang dia mengaku sebagai pelancong yang butuh tempat singgah supaya bisa ikut beristirahat di rumah warga, atau di gubuk dekat ladang mereka. Semuanya itu berhasil baik. Padi, jagung, kentang, umbi-umbian, sayur, dan buah yang sudah ditunggu-tunggu untuk panen selama berminggu-minggu—bahkan beberapa ada yang sudah nyaris mati—mendadak bisa dipanen dalam semalam.",rarasati sang pembawa keajaiban
https://www.kompas.id/baca/cerpen-hiburan/2021/11/22/rarasati-sang-pembawa-keajaiban,kalimat_6,13,"Meski tak berlebih hingga bisa dijual, setidaknya hasil panen itu bisa membuat dapur mereka kembali mengebul selama satu pekan. Tak jarang pula Rarasati dibuat menahan haru ketika menyaksikan para warga masih mau berbagi di tengah kesulitan yang sedang mereka hadapi.",rarasati sang pembawa keajaiban
https://www.kompas.id/baca/cerpen-hiburan/2021/11/22/rarasati-sang-pembawa-keajaiban,kalimat_7,13,"Memang benar adanya, mula-mula para warga belum sadar kalau peristiwa panen dadakan itu bisa terjadi karena Rarasati singgah di tempat mereka. Di desa pertama, tak seorang pun yang sadar. Di desa kedualah semua itu bermula. Ketika salah satu dari mereka yang berpikiran tajam berkata, “Aku yakin, ini pasti karena kunjungan gadis berparas ayu nan semerbak itu!” Maka mulailah yang lain mengamini, bahwa kedatangan Rarasati membawa berkat. Mereka tak pernah benar-benar tahu kebenarannya, tetapi tetap percaya begitu saja. Sebab, mereka tengah dilanda keputusasaan yang teramat sangat. Maka kedatangan Rarasati yang bersamaan dengan peristiwa panen dadakan, tentu tetap akan disambut hangat, sekalipun itu kebetulan belaka.",rarasati sang pembawa keajaiban
https://www.kompas.id/baca/cerpen-hiburan/2021/11/22/rarasati-sang-pembawa-keajaiban,kalimat_8,13,"
    Berbekal restu dari kedua orangtua dan kemampuan istimewanya, Rarasati pamit meninggalkan kenyamanan rumahnya. Kira-kira satu setengah bulan sebelum dia bertemu dengan Sangkula, gadis beraroma bunga kenanga itu memulai perjalanannya. Menyebarkan aroma tubuhnya yang semerbak ke desa-desa. Membantu para petani untuk mempercepat kegiatan bercocok tanam.
  ",rarasati sang pembawa keajaiban
https://www.kompas.id/baca/cerpen-hiburan/2021/11/22/rarasati-sang-pembawa-keajaiban,kalimat_9,13,"Di suatu petang yang mendung, sekitar dua pekan sebelum pertemuan pertamanya dengan Sangkula, para warga mendadak datang berbondong-bondong mengunjungi Rarasati. Saat itu dia baru saja hendak menumpang mobil bak seorang pedagang menuju desa tetangga, namun warga desa itu mencegahnya. Mereka berebut memintanya untuk mampir. Bahkan beberapa ada yang sampai memohon-mohon supaya dia sudi menginap selama tiga malam lamanya.",rarasati sang pembawa keajaiban
https://www.kompas.id/baca/cerpen-hiburan/2021/11/22/rarasati-sang-pembawa-keajaiban,kalimat_10,13,"Dimintai untuk mampir seperti itu, Rarasati cuma tersenyum sambil berkilah, ”Mana mungkin aku yang cuma menumpang ini bisa membuat buah dan sayur di ladangmu jadi siap panen dalam semalam?” Tetapi, mereka tetap bersikeras pada apa yang mereka yakini, seakan-akan mulai menggantungkan nasib mereka pada keajaiban yang mereka percaya selalu dibawa Rarasati. Gadis itu pun mengalah. Menunda kepergiannya ke desa tetangga. Selama dua pekan Rarasati dirundung kegelisahan. Sebab, meskipun benar demikian adanya—keajaiban itu dibawa oleh Rarasati—dia mulai kelelahan sekaligus putus asa. Tak tahu kapan bencana paceklik ini akan berakhir, dan sampai sejauh mana dia bisa membantu para petani dan warga miskin itu untuk bertahan.",rarasati sang pembawa keajaiban
https://www.kompas.id/baca/cerpen-hiburan/2021/11/22/rarasati-sang-pembawa-keajaiban,kalimat_11,13,"Suatu ketika, Rarasati mendapat pesan melalui mimpi, supaya dia menemui Ki Ageng Tirtayasa, seorang petapa sakti yang arif bijaksana. Rarasati merasa, Ki Ageng kelak mampu membantu dirinya. Dia pun telah diberi tahu dengan terperinci, bagaimana dan di mana mereka bisa bertemu. Gadis itu pun menurut. Segera berangkat ke tempat itu tanpa menunda-nunda. Namun di tengah perjalanan, Rarasati malah bertemu dengan Sangkula. Tak sengaja mereka bertemu di pinggir kolam penginapan, ketika keduanya memutuskan untuk beristirahat sejenak di sana. Kabarnya, lelaki yang berperawakan tinggi berisi itu merupakan anak sulung dari keluarga pengusaha susu tersohor di suatu kabupaten. Dia tengah dalam perjalanan berniaga saat itu. Pertama kali bertatap mata dengan sang pemuda, jantung Rarasati tak bisa tak tergelincir. Sebab belum pernah dia dibuat limbung sedemikian hebat ketika bertemu dengan seorang pemuda tampan. Dia pun sadar, pemuda itu tak bisa melepaskan pandangannya padanya, dan tampak jelas di mata sang gadis, bahwa pemuda itu begitu menikmati aroma tubuhnya.",rarasati sang pembawa keajaiban
https://www.kompas.id/baca/cerpen-hiburan/2021/11/22/rarasati-sang-pembawa-keajaiban,kalimat_12,13,"Malam itu, untuk pertama kalinya, Rarasati dibuat tak bisa tidur karena setitik perasaan yang entah itu cinta, atau berahi, atau keduanya. Setitik yang mulai membuyarkan tujuan perjalanannya. Rarasati terjebak antara panggilan untuk menemui Ki Ageng Tirtayasa dan asmara yang memabukkan. Titik itu pun kian lebar, ketika esok paginya, ia mendapati Sangkula berdiri di depan kamarnya. Sesungguhnya, nyaris saja daun pintu kamar itu ia tutup kembali karena amat terkejut. Untunglah Rarasati masih mampu menguasi diri.",rarasati sang pembawa keajaiban
https://www.kompas.id/baca/cerpen-hiburan/2021/11/22/rarasati-sang-pembawa-keajaiban,kalimat_13,13,"Sepasang mata Sangkula tampak berbinar-binar ketika dia dan Rarasati saling tatap. Mereka bercakap-cakap sejenak sebelum Sangkula menyampaikan maksud kedatangannya. Sembari mengulum segaris senyum, dia meminang gadis itu dengan menjanjikan dua puluh empat ekor sapi perah sebagai mahar, sesuai dengan usia Rarasati saat itu. Katanya, pemuda itu yakin bahwa Rarasati adalah jawaban dari segala pertanda yang telah diberikan leluhur perihal pasangan hidupnya. Aroma tubuh gadis itulah bukti terkuatnya.",rarasati sang pembawa keajaiban
https://www.kompas.id/baca/cerpen-hiburan/2021/11/22/rarasati-sang-pembawa-keajaiban,kalimat_14,13,"Susah payah Rarasati menyuruh jantungnya supaya berhenti menjerit-jerit kegirangan. Selama itu, hening bergemuruh di telinga Sangkula yang dengan sabar menantikan jawaban dari sang gadis. Setelah mengembuskan napas panjang, gadis itu pun berkata, ”Tapi, atas dasar apa aku bisa tahu engkau sungguh laki-laki yang baik untukku? Mahar yang kautawarkan tak mampu menceritakan apa pun selain kekayaanmu belaka. Cerita tentang pertanda dari leluhurmu pun, tentu bisa saja cuma kaubuat-buat dalam semalam.”",rarasati sang pembawa keajaiban
https://www.kompas.id/baca/cerpen-hiburan/2021/11/22/rarasati-sang-pembawa-keajaiban,kalimat_15,13,"Sangkula tampak siap dengan pertanyaan demikian. Maka dia pun segera meminta untuk diberi satu kesempatan, demi membuktikan diri. Dengan cerdik Rarasati memanfaatkan kesempatan itu, lalu berkata, ”Hapuskanlah bencana kelaparan dalam sepekan.” Rarasati tahu, itu permintaan yang mustahil untuk dipenuhi oleh manusia biasa. Separuh dirinya menyesal telah mengeluarkan syarat itu dari bibirnya, separuh yang lain memuji tindakannya.",rarasati sang pembawa keajaiban
https://www.kompas.id/baca/cerpen-hiburan/2021/11/22/rarasati-sang-pembawa-keajaiban,kalimat_16,13,"Si gadis telah siap patah hati, meski baru saja pohon cintanya tumbuh dengan subur dalam semalam. Namun ternyata, ketika kedua mata bulatnya menatap wajah Sangkula, terkejutlah dia. Seulas senyum mengembang di bibir tipis si lelaki. Bibir itu mendekat demi berbisik di telinga Rarasati, ”Beri aku waktu tiga harmal, kupastikan aku akan jadi suamimu!” Rarasati menahan napas ketika kata-kata yang diucapkan dengan amat lembut itu perlahan merambat seolah menjilat telinganya. Jantungnya dibuat berdebar kian tak keruan ketika sebelum pamit, Sangkula menghirup udara beraroma kenanga yang berkubang di lekukan leher gadis itu dalam-dalam, seakan ingin menyimpannya untuk kenang-kenangan.",rarasati sang pembawa keajaiban
https://www.kompas.id/baca/cerpen-hiburan/2021/11/22/rarasati-sang-pembawa-keajaiban,kalimat_17,13,"Benar adanya bahwa Sangkula sungguh mampu menghapuskan bencana kelaparan dalam tiga hari tiga malam. Kala itu, dia mengaku bahwa dia punya banyak bala bantuan. ”Kawanku tersebar di mana-mana, di seantero negeri. Yang kulakukan ini, tak ada bedanya dengan kegiatan berniaga semata,” katanya. Dimabuk cinta yang luar biasa, ditambah ikut terlena dengan kebahagiaan orang sekitar yang telah kenyang, tak ada sedikit pun curiga yang tertanam di hati Rarasati. Janji untuk menemui Ki Ageng pun menguap begitu saja. Maka, pada hari yang telah ditentukan, pernikahan dirayakan besar-besaran. Puja-puji dan sorak-sorai memeriahkan hari istimewa mereka. Sungguh satu peristiwa yang paling sempurna bagi malapetaka untuk menyembunyikan dirinya dalam kebahagiaan.",rarasati sang pembawa keajaiban
https://www.kompas.id/baca/cerpen-hiburan/2021/11/22/rarasati-sang-pembawa-keajaiban,kalimat_18,13,"Tak seorang pun yang menyangka, bahwa kebahagiaan yang begitu penuh gelegak kama itu hanya sementara. Baik Rarasati maupun Sangkula, juga masing-masing orangtua mereka, yakin kebahagiaan bagi keduanya akan berlangsung abadi. Bagaimana tidak. Kemampuan istimewa Rarasati meningkat pesat sejak kali pertama persetubuhan. Aroma tubuhnya pun kian semerbak, membuat suaminya semakin tergila-gila. Dia kira sungguh benar pertanda itu, bahwa mereka memang diciptakan untuk melengkapi satu sama lain. Namun, pada bulan ketujuh, mimpi buruk mulai datang menghantui tidurnya. Di mimipi itu, dia melihat jiwa para manusia dipaksa bekerja oleh Sangkula. Berkali-kali ia berusaha melupakan mimpi tersebut, berkali-kali pula mimpi serupa terus menghampiri. Suatu pagi-pagi buta, ketika masing-masing baru terjaga, Rarasati pun memberanikan diri untuk bertanya pada suaminya. Aksi diam Sangkulalah yang mendorong Rarasati untuk lari dari rumah mereka. Mengingatkannya kembali pada janji pertemuan dengan Ki Ageng Tirtayasa.",rarasati sang pembawa keajaiban
https://www.kompas.id/baca/cerpen-hiburan/2021/11/22/rarasati-sang-pembawa-keajaiban,kalimat_19,13,"Malam ini, di hadapan petapa sakti tersebut, Rarasati duduk bersimpuh. Air mata mengalir deras, seolah tak pernah habis rasa sakit yang dia derita. Bagaimana bisa suaminya itu menyelesaikan masalah dengan menimbulkan masalah baru? Belum lagi, ketika mendengar dari Ki Ageng bahwa sampai hari ini pun jiwa-jiwa itu masih berkeliaran, kesulitan untuk kembali ke raga masing-masing, tubuh Rarasati terasa panas dan perih seperti tengah dikuliti hidup-hidup. Namun ternyata, keterkejutannya masih belum habis juga.",rarasati sang pembawa keajaiban
https://www.kompas.id/baca/cerpen-hiburan/2021/11/22/rarasati-sang-pembawa-keajaiban,kalimat_20,13,"”Kau orang yang istimewa,” kata petapa itu. ”Sayangnya, kau tak sadar bahwa ada harga yang mesti dibayar untuk tiap keistimewaan yang dimiliki. Apakah kau tahu usiamu itu sudah nyaris habis? Tinggal beberapa tahun lagi perjalananmu di dunia ini akan selesai.”",rarasati sang pembawa keajaiban
https://www.kompas.id/baca/cerpen-hiburan/2021/11/22/rarasati-sang-pembawa-keajaiban,kalimat_21,13,"Rarasati menatap nanar. Butir-butir keringat sebesar biji jagung terlihat di pelipisnya yang halus. Kekacauan sedang terjadi di dalam dirinya. Memang, seharusnya sedari awal tak boleh ia berikan kesempatan bagi keajaiban untuk terjadi. Keajaiban yang datang tiba-tiba, tanpa kesadaran dan kerja keras, cuma menumbuhkan candu di jiwa manusia. Perubahan yang berumur panjang tentu tak akan terjadi hanya dalam tiga hari tiga malam. Selepas bencana kelaparan mereda, masyarakat kembali ke tabiat semula. Keajaiban malah membuat mereka lupa untuk mendengarkan nyanyian pilu Ibu Pertiwi, juga malas untuk memeras keringat sendiri. Rarasati pun telah menjadi congkak karena merasa istimewa. Dia tidak bijaksana menggunakan kemampuannya. Usia yang sudah nyaris habis itulah buktinya.",rarasati sang pembawa keajaiban
https://www.kompas.id/baca/cerpen-hiburan/2021/11/22/rarasati-sang-pembawa-keajaiban,kalimat_22,13,"Beban moral terasa menumpuk di pundak Rarasati, meski sebenarnya tak seorang pun, selain dirinya yang berbuat demikian padanya. Dia berpikir keras mencari-cari apa yang bisa ia perbuat untuk memperbaiki keadaan. Ditatapnya mata Ki Ageng dalam-dalam. Menanyakan kemungkinan yang bisa ia lakukan demi mengembalikan jiwa-jiwa yang masih tersesat itu ke tubuhnya masing-masing. Petapa itu menggeleng. ”Kau masih belum juga paham rupanya. Aku tahu, bukan cuma kau seorang yang hidup di tubuhmu itu. Kau sedang mengandung. Usianya empat bulan. Sisa hidupmu itu masih cukup untuk melahirkan dan mendidik anak itu.”",rarasati sang pembawa keajaiban
https://www.kompas.id/baca/cerpen-hiburan/2021/11/22/rarasati-sang-pembawa-keajaiban,kalimat_23,13,"”Aku cuma ingin bertanggung jawab atas perbuatan yang telah kulakukan,” kata Rarasati berkeras hati.",rarasati sang pembawa keajaiban
https://www.kompas.id/baca/cerpen-hiburan/2021/11/22/rarasati-sang-pembawa-keajaiban,kalimat_24,13,"Petapa itu mengangguk. ”Itulah bentuk tanggung jawab yang mesti kaulakukan. Didiklah anak itu supaya tak cuma cerdas, pekerja keras, namun juga punya kepekaan terhadap lingkungannya. Rawatlah dengan kasih sayang. Dan kuyakin kau pun akan berumur lebih panjang.” Lalu Ki Ageng pun menyuruh Rarasati pulang ke pelukan suaminya.",rarasati sang pembawa keajaiban
https://www.kompas.id/baca/cerpen-hiburan/2021/11/22/rarasati-sang-pembawa-keajaiban,kalimat_25,13,"Di tengah kegamangan, Rarasati memejamkan mata. Kepalanya pening menahan mual akibat segumpal perasaan yang tak sanggup ia telan. Berkali-kali ia coba muntahkan perasaan itu, namun tak juga bisa keluar. Aroma dupa yang dibakar mendorong ingatan akan perjalanannya ke desa-desa, juga pertemuan pertamanya dengan Sangkula, kemudian melompat jauh ke rumah mungil nan asri tempat mereka memulai hidup bersama. Dadanya sesak. Seolah memberi pertanda, bahwa pelukan sang suami dan rumah itu tak akan sama lagi rasanya.",rarasati sang pembawa keajaiban
https://www.kompas.id/baca/bebas-akses/2021/11/20/anak-bajang-mengayun-bulan-bagian-54,kalimat_1,15,"Selama Sukrosono pergi, alam pertapaan Jatisrana tak kelihatan sedih. Alam seakan tahu, mengapa harus bersedih, jika Sukrosono pasti akan kembali. Rumpun pohon-pohon bambu berdenyit-denyit, angin gunung tak membuatnya sedih menjerit. Langit cerah, gembira dengan terbang burung-burung gelatik. Sawah-sawah menghijau, dialiri air gemercik. Kembang tlasih mekar di bukit-bukit, di padang-padang membuka kelopak-kelopak kembang mayang. Alam bersenang-senang, harapannya mengembang karena dia yang dinanti pasti akan datang.",anak bajang mengayun bulan bagian 54
https://www.kompas.id/baca/bebas-akses/2021/11/20/anak-bajang-mengayun-bulan-bagian-54,kalimat_2,15,"Di tengah kegembiraan ini, mengapa Sumantri kelihatan sedih? Ia tampak menyembunyikan sesuatu, yang orang lain tak boleh tahu. Wajahnya tak tampak segar. Sering ia menyendiri, melamunkan sesuatu yang makan hati. Ia tak dapat menipu diri, lama-lama ayahnya, Begawan Swandagni, pun mengerti.",anak bajang mengayun bulan bagian 54
https://www.kompas.id/baca/bebas-akses/2021/11/20/anak-bajang-mengayun-bulan-bagian-54,kalimat_3,15,Ikuti Cerita Bersambung di Rubrik Sastra:,anak bajang mengayun bulan bagian 54
https://www.kompas.id/baca/bebas-akses/2021/11/20/anak-bajang-mengayun-bulan-bagian-54,kalimat_4,15,"”Sumantri, mengapa di hari-hari ini kau bermuram diri?” tanya Begawan Swandagni.",anak bajang mengayun bulan bagian 54
https://www.kompas.id/baca/bebas-akses/2021/11/20/anak-bajang-mengayun-bulan-bagian-54,kalimat_5,15,"”Ya ayah, sesungguhnya berat hatiku untuk menanggungnya,” jawab Sumantri.",anak bajang mengayun bulan bagian 54
https://www.kompas.id/baca/bebas-akses/2021/11/20/anak-bajang-mengayun-bulan-bagian-54,kalimat_6,15,”Apa kau rindu akan adikmu?”,anak bajang mengayun bulan bagian 54
